,PTCT,RETA,DRNA,ARWR,KALV,TNDM,INSY,VKTX,CLF,OMER,FATE,NVTA,NERV,AMRN,ACER,ALDX,PRQR,HIIQ,TWLO,BOOT,NSTG,ICPT,DDD,EXAS,TTD,FRPT,TDOC,PCRX,NVCR,TCMD
819,1.0,0,1,1.0,1,1,1,0,0.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,0,1.0,0,0
820,1.0,0,1,0.0,1,1,1,1,1.0,0.0,1,0,0,1,1.0,1,0,1.0,0,0,1.0,0.0,1.0,1.0,0,0,0,1.0,0,0
821,1.0,0,0,1.0,1,0,0,1,1.0,0.0,1,0,1,1,1.0,1,1,1.0,0,1,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0
822,0.0,0,0,0.0,0,1,1,1,1.0,0.0,0,1,1,1,1.0,1,0,0.0,0,0,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
823,1.0,0,1,1.0,1,0,1,1,1.0,1.0,1,0,1,1,0.0,1,0,1.0,0,1,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0
824,1.0,0,1,1.0,0,1,1,1,1.0,0.0,1,1,0,1,1.0,1,1,1.0,0,0,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
825,1.0,0,1,0.0,1,0,1,1,0.0,1.0,1,1,1,1,1.0,0,1,1.0,0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,0,0
826,1.0,0,1,0.0,1,1,1,0,1.0,1.0,1,1,0,1,1.0,1,0,1.0,0,1,1.0,0.0,0.0,1.0,0,1,0,1.0,0,0
827,1.0,0,1,1.0,1,1,1,1,0.0,1.0,1,1,0,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
828,1.0,0,0,1.0,1,1,1,1,0.0,1.0,1,1,1,0,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
829,0.0,0,0,1.0,1,1,1,1,0.0,1.0,1,1,1,1,0.0,1,0,0.0,0,1,1.0,1.0,0.0,1.0,0,1,0,0.0,0,0
830,1.0,0,1,1.0,1,1,0,1,1.0,1.0,0,1,1,0,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
831,0.0,0,1,1.0,1,1,1,0,1.0,0.0,1,1,0,1,0.0,1,1,1.0,0,1,1.0,1.0,0.0,0.0,0,1,0,1.0,0,0
832,1.0,0,1,1.0,1,0,1,0,1.0,1.0,1,1,1,1,1.0,1,0,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
833,0.0,0,1,1.0,1,0,1,0,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
834,0.0,0,0,0.0,0,1,1,1,1.0,0.0,0,0,1,0,1.0,0,1,0.0,0,1,1.0,1.0,1.0,0.0,0,0,0,0.0,0,0
835,1.0,0,1,1.0,1,0,1,1,1.0,0.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0
836,1.0,0,1,1.0,1,0,1,0,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
837,1.0,0,0,1.0,1,0,1,1,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,0,0,0.0,0,0
838,1.0,0,0,1.0,1,0,1,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,0.0,0,1,0,1.0,0,0
839,1.0,0,0,1.0,1,1,0,1,1.0,1.0,0,1,0,1,1.0,1,1,1.0,0,1,0.0,0.0,1.0,1.0,0,0,0,0.0,0,0
840,0.0,0,1,1.0,0,1,0,0,0.0,1.0,0,1,0,1,1.0,0,1,1.0,0,1,1.0,1.0,0.0,0.0,0,0,0,1.0,0,0
841,1.0,0,0,1.0,1,1,0,1,0.0,0.0,1,1,0,1,1.0,0,1,1.0,0,1,1.0,0.0,0.0,1.0,0,0,0,1.0,0,0
842,0.0,0,1,1.0,1,1,1,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
843,1.0,0,1,1.0,1,1,1,1,1.0,0.0,1,1,0,1,1.0,1,0,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,0,0
844,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,0,1,1.0,1,1,0.0,0,0,1.0,1.0,0.0,1.0,0,0,0,0.0,0,0
845,1.0,0,1,1.0,1,0,1,1,1.0,1.0,1,0,1,0,1.0,1,0,1.0,0,0,1.0,0.0,1.0,1.0,0,1,0,0.0,0,0
846,1.0,0,0,1.0,1,0,0,1,1.0,1.0,0,1,0,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
847,1.0,0,1,1.0,1,0,0,1,0.0,1.0,1,1,1,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0.0,0,0
848,0.0,0,1,1.0,1,1,1,1,0.0,1.0,1,0,0,1,0.0,1,1,1.0,0,0,0.0,0.0,1.0,1.0,0,1,0,1.0,0,0
849,1.0,0,1,0.0,1,0,0,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,0.0,1.0,1.0,1.0,0,0,0,1.0,0,0
850,1.0,0,0,0.0,1,1,1,0,1.0,1.0,1,1,1,0,1.0,0,1,1.0,0,0,1.0,1.0,0.0,0.0,0,0,0,1.0,0,0
851,0.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,0,1,1.0,0,0,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
852,1.0,0,1,0.0,1,1,1,1,1.0,1.0,1,0,0,0,1.0,1,1,1.0,0,1,1.0,1.0,0.0,0.0,0,0,0,1.0,0,0
853,1.0,0,0,1.0,1,1,1,0,1.0,1.0,1,1,0,1,1.0,1,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0,0,1.0,0,0
854,1.0,0,1,0.0,0,1,0,1,1.0,1.0,1,0,1,1,1.0,0,1,0.0,0,1,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
855,1.0,0,1,1.0,1,0,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,0.0,1.0,0,0,0,1.0,0,0
856,1.0,0,1,1.0,1,1,0,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
857,1.0,0,1,0.0,1,1,0,1,1.0,1.0,0,1,0,1,0.0,0,1,1.0,0,1,0.0,1.0,1.0,0.0,0,0,0,1.0,0,0
858,1.0,0,0,0.0,1,1,1,1,1.0,0.0,1,1,1,1,1.0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0
859,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,0,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
860,1.0,0,1,0.0,1,1,0,1,1.0,1.0,1,1,0,1,1.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
861,1.0,0,1,1.0,1,0,1,0,1.0,1.0,0,0,0,0,1.0,0,0,0.0,0,0,1.0,1.0,0.0,1.0,0,0,0,0.0,0,0
862,1.0,0,1,1.0,1,1,1,1,1.0,0.0,1,0,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
863,1.0,0,1,1.0,0,1,0,0,1.0,0.0,0,0,0,1,1.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
864,0.0,0,1,1.0,0,0,1,0,1.0,1.0,1,1,0,0,0.0,1,0,0.0,0,1,1.0,0.0,0.0,0.0,0,1,0,0.0,0,0
865,1.0,0,1,1.0,0,0,1,0,1.0,1.0,0,1,1,0,0.0,1,1,0.0,0,0,1.0,0.0,1.0,0.0,0,0,0,1.0,0,0
866,0.0,0,1,1.0,1,1,1,0,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,0,1.0,0,0
867,1.0,0,1,1.0,1,0,1,0,1.0,1.0,1,0,1,1,0.0,1,1,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,0
868,1.0,0,1,0.0,1,0,0,0,1.0,1.0,1,0,0,1,1.0,0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,1,0,1.0,0,0
869,0.0,0,1,0.0,1,1,0,0,1.0,0.0,1,1,0,1,0.0,1,0,1.0,0,1,0.0,1.0,1.0,0.0,0,0,0,0.0,0,0
870,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,0,0,0,0.0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
871,1.0,0,1,1.0,1,1,0,0,1.0,1.0,1,1,1,1,1.0,0,1,0.0,0,1,0.0,1.0,1.0,1.0,0,0,0,1.0,0,0
872,0.0,0,0,1.0,1,1,1,0,1.0,1.0,1,1,1,1,0.0,0,0,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
873,1.0,0,0,1.0,1,0,1,0,1.0,1.0,0,0,0,0,0.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
874,1.0,0,1,1.0,1,0,1,0,1.0,1.0,1,1,0,1,0.0,0,1,0.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
875,1.0,0,1,0.0,1,1,1,0,1.0,1.0,1,1,0,0,0.0,0,1,0.0,0,0,0.0,1.0,1.0,1.0,0,0,0,1.0,0,0
876,1.0,0,1,0.0,1,1,1,0,1.0,1.0,0,1,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
877,1.0,0,1,1.0,0,1,1,0,0.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
878,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,1,0,0,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
879,1.0,0,0,1.0,0,0,0,0,1.0,1.0,1,1,1,1,1.0,1,0,0.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
880,1.0,0,0,1.0,0,1,0,0,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,0,1.0,1.0,0.0,0.0,0,1,0,1.0,0,0
881,1.0,0,0,1.0,0,1,1,0,1.0,0.0,0,0,0,1,0.0,0,1,0.0,0,1,1.0,0.0,0.0,0.0,0,1,0,1.0,0,0
882,0.0,0,1,1.0,0,1,1,0,0.0,0.0,1,1,1,1,0.0,1,0,0.0,0,1,0.0,1.0,1.0,0.0,0,1,0,1.0,0,0
883,1.0,0,0,1.0,0,1,1,0,1.0,1.0,0,1,0,1,0.0,0,1,0.0,0,1,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0
884,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,0,1.0,0.0,0.0,1.0,0,1,0,1.0,0,0
885,0.0,0,1,0.0,0,1,0,0,1.0,1.0,1,0,1,0,0.0,1,1,1.0,0,0,0.0,1.0,0.0,1.0,0,1,0,1.0,0,0
886,0.0,0,0,0.0,0,0,1,0,1.0,0.0,0,1,0,1,1.0,0,1,0.0,0,1,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0
887,1.0,0,1,1.0,0,1,0,0,1.0,1.0,0,1,0,1,0.0,0,0,0.0,0,1,1.0,1.0,0.0,0.0,0,1,0,1.0,0,0
888,1.0,0,0,1.0,0,0,0,0,1.0,0.0,1,1,0,0,1.0,0,1,1.0,0,1,0.0,0.0,1.0,0.0,0,1,0,1.0,0,0
889,1.0,0,0,1.0,0,1,1,0,1.0,1.0,1,1,1,1,0.0,1,1,0.0,0,0,0.0,0.0,0.0,1.0,0,1,0,1.0,0,0
890,1.0,0,0,1.0,0,1,1,0,1.0,1.0,0,1,0,1,0.0,0,1,1.0,0,1,1.0,0.0,1.0,1.0,0,0,0,1.0,0,0
891,0.0,0,0,1.0,0,1,0,0,1.0,0.0,1,1,1,1,0.0,1,0,0.0,0,0,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
892,1.0,0,1,1.0,0,1,1,0,0.0,1.0,1,1,1,0,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
893,1.0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,1,1,1.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,0,1.0,0,0
894,1.0,0,1,0.0,0,1,1,0,0.0,1.0,0,1,1,1,0.0,0,1,1.0,0,1,0.0,1.0,1.0,1.0,0,0,0,0.0,0,0
895,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
896,1.0,0,1,1.0,0,0,1,0,0.0,0.0,1,1,1,1,0.0,0,1,1.0,0,0,1.0,1.0,1.0,0.0,0,1,0,0.0,0,0
897,1.0,0,1,1.0,0,0,1,0,1.0,0.0,0,1,0,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,0,0,0.0,0,0
898,1.0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0,1,1.0,1,1,0.0,0,1,1.0,0.0,0.0,0.0,0,1,0,0.0,0,0
899,0.0,0,1,1.0,0,1,1,0,1.0,1.0,1,1,0,1,0.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
900,1.0,0,1,0.0,0,1,1,0,1.0,1.0,1,1,1,0,1.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
901,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
902,1.0,0,0,0.0,0,0,1,0,1.0,1.0,0,1,0,0,1.0,1,0,1.0,0,1,1.0,1.0,0.0,1.0,0,0,0,1.0,0,0
903,1.0,0,1,0.0,0,1,1,0,0.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
904,1.0,0,0,0.0,0,1,1,0,1.0,1.0,0,1,1,1,1.0,0,0,1.0,0,1,1.0,0.0,1.0,0.0,0,1,0,1.0,0,0
905,1.0,0,1,0.0,0,0,1,0,0.0,1.0,1,1,0,1,1.0,1,0,1.0,0,1,1.0,0.0,1.0,0.0,0,1,0,1.0,0,0
906,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,1,1,1,1.0,1,0,1.0,0,1,0.0,1.0,0.0,1.0,0,1,0,1.0,0,0
907,1.0,0,0,1.0,0,1,1,0,1.0,0.0,0,1,1,0,1.0,1,1,0.0,0,1,0.0,1.0,1.0,0.0,0,1,0,1.0,0,0
908,1.0,0,0,1.0,0,0,0,0,1.0,1.0,1,1,0,1,1.0,0,1,0.0,0,0,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
909,0.0,0,1,1.0,0,1,1,0,1.0,0.0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,1.0,1.0,0.0,0,1,0,1.0,0,0
910,1.0,0,1,1.0,0,1,0,0,1.0,0.0,1,0,1,1,0.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
911,1.0,0,1,1.0,0,0,1,0,1.0,0.0,1,1,1,0,0.0,0,0,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,0.0,0,0
912,1.0,0,1,1.0,0,1,0,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,0,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
913,1.0,0,0,1.0,0,1,1,0,1.0,0.0,1,1,1,1,0.0,0,1,1.0,0,1,0.0,1.0,1.0,0.0,0,0,0,1.0,0,0
914,1.0,0,0,1.0,0,1,1,0,1.0,0.0,1,1,1,1,0.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
915,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
916,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,0,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,0.0,0,0,0,1.0,0,0
917,1.0,0,1,0.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
918,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,1,0,1.0,1,1,1.0,0,1,1.0,0.0,0.0,0.0,0,1,0,1.0,0,0
919,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
920,0.0,0,0,0.0,0,1,0,0,1.0,1.0,0,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
921,1.0,0,1,1.0,0,1,1,0,0.0,0.0,0,0,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,0,0
922,0.0,0,0,0.0,0,0,1,0,1.0,1.0,1,0,0,1,0.0,0,0,0.0,0,1,1.0,0.0,1.0,0.0,0,0,0,1.0,0,0
923,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,0,1,1.0,0,0,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
924,1.0,0,1,0.0,0,1,1,0,0.0,1.0,0,0,0,0,1.0,1,1,0.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
925,1.0,0,0,1.0,0,0,1,0,1.0,0.0,1,0,0,1,1.0,1,1,1.0,0,1,0.0,0.0,1.0,0.0,0,1,0,0.0,0,0
926,1.0,0,1,1.0,0,1,0,0,1.0,1.0,0,0,1,0,1.0,1,1,0.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
927,1.0,0,1,1.0,0,1,1,0,0.0,1.0,1,0,0,1,1.0,1,1,0.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
928,1.0,0,1,1.0,0,0,1,0,0.0,1.0,0,0,1,1,1.0,0,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
929,0.0,0,0,1.0,0,0,1,0,0.0,0.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,0.0,0,0
930,1.0,0,1,1.0,0,0,1,0,1.0,1.0,1,0,0,1,0.0,0,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,0,0
931,1.0,0,1,1.0,0,1,1,0,0.0,0.0,1,0,0,1,1.0,1,1,0.0,0,0,0.0,1.0,1.0,0.0,0,1,0,1.0,0,0
932,1.0,0,1,1.0,0,0,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
933,1.0,0,0,1.0,0,1,1,0,1.0,0.0,0,0,0,1,1.0,0,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,0,0.0,0,0
934,1.0,0,1,1.0,0,1,0,0,1.0,1.0,0,0,0,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,0,0,1.0,0,0
935,1.0,0,1,0.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,0,1.0,0,0
936,0.0,0,0,0.0,0,1,1,0,1.0,0.0,1,0,0,1,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,0,0,0.0,0,0
937,0.0,0,1,1.0,0,1,0,0,0.0,0.0,1,0,1,0,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
938,1.0,0,0,1.0,0,1,1,0,1.0,0.0,0,0,1,1,1.0,1,1,1.0,0,1,0.0,0.0,1.0,1.0,0,1,0,1.0,0,0
939,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,0,0,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,0,0
940,1.0,0,0,1.0,0,1,1,0,1.0,1.0,1,0,1,1,0.0,1,1,0.0,0,1,0.0,0.0,1.0,0.0,0,1,0,0.0,0,0
941,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,0,0,1.0,1,0,1.0,0,1,1.0,1.0,0.0,0.0,0,0,0,1.0,0,0
942,0.0,0,1,1.0,0,1,1,0,0.0,1.0,1,0,1,1,1.0,0,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
943,1.0,0,1,1.0,0,1,0,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
944,1.0,0,1,1.0,0,0,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,0,0.0,0,0
945,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
946,1.0,0,0,1.0,0,0,1,0,1.0,1.0,1,0,1,1,0.0,0,0,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
947,1.0,0,0,1.0,0,0,1,0,1.0,1.0,1,0,1,1,0.0,0,1,0.0,0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,0,0
948,0.0,0,1,0.0,0,0,0,0,1.0,0.0,0,0,0,1,1.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0
949,1.0,0,0,1.0,0,1,0,0,1.0,1.0,1,0,0,1,1.0,0,1,1.0,0,1,1.0,0.0,1.0,1.0,0,0,0,1.0,0,0
950,0.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,0.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,0,0,1.0,0,0
951,0.0,0,1,0.0,0,0,1,0,1.0,1.0,1,0,1,0,1.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,0,0.0,0,0
952,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
953,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,0,0.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
954,1.0,0,1,1.0,0,1,1,0,1.0,0.0,1,0,1,1,1.0,0,1,1.0,0,1,1.0,1.0,0.0,0.0,0,1,0,0.0,0,0
955,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0
956,1.0,0,0,1.0,0,0,1,0,1.0,1.0,0,0,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
957,1.0,0,1,1.0,0,1,1,0,0.0,0.0,0,0,1,1,1.0,1,0,0.0,0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,0,0
958,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,0,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0
959,1.0,0,0,0.0,0,1,1,0,1.0,1.0,0,0,1,0,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
960,1.0,0,1,1.0,0,0,1,0,1.0,1.0,1,0,0,1,1.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
961,1.0,0,1,0.0,0,1,1,0,1.0,0.0,0,0,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
962,0.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,0,0.0,0,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,0,0
963,1.0,0,1,1.0,0,1,0,0,1.0,1.0,1,0,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
964,0.0,0,0,0.0,0,1,1,0,1.0,0.0,1,0,1,1,0.0,1,0,0.0,0,0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0
965,1.0,0,0,1.0,0,1,1,0,1.0,1.0,0,0,1,1,0.0,1,1,0.0,0,0,1.0,0.0,0.0,1.0,0,0,0,0.0,0,0
966,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,0,0,1.0,0,0
967,1.0,0,1,0.0,0,1,1,0,0.0,1.0,0,0,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
968,1.0,0,1,1.0,0,1,0,0,0.0,1.0,0,0,1,0,1.0,1,0,1.0,0,1,1.0,0.0,1.0,0.0,0,1,0,1.0,0,0
969,0.0,0,1,1.0,0,1,1,0,1.0,0.0,1,0,1,1,0.0,1,1,1.0,0,1,1.0,0.0,0.0,1.0,0,1,0,0.0,0,0
970,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0
971,0.0,0,0,1.0,0,1,1,0,1.0,1.0,0,0,1,1,0.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
972,1.0,0,1,1.0,0,1,1,0,0.0,1.0,1,0,1,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,0.0,0,1,0,1.0,0,0
973,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,1,1,1.0,0,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
974,0.0,0,0,0.0,0,1,0,0,1.0,1.0,1,0,0,0,0.0,0,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
975,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,0,1,1,0.0,1,1,0.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
976,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,0.0,0,0,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
977,1.0,0,1,1.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,0,1.0,0,1,0.0,1.0,0.0,1.0,0,1,0,0.0,0,0
978,1.0,0,1,1.0,0,1,0,0,1.0,0.0,1,0,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0
979,0.0,0,1,0.0,0,1,1,0,1.0,1.0,0,0,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,0.0,0,1,0,0.0,0,0
980,1.0,0,0,1.0,0,0,0,0,0.0,1.0,0,0,0,1,1.0,0,1,1.0,0,1,1.0,0.0,0.0,1.0,0,0,0,1.0,0,0
981,0.0,0,0,0.0,0,1,1,0,1.0,0.0,1,0,0,1,1.0,1,0,1.0,0,1,1.0,0.0,1.0,0.0,0,0,0,1.0,0,0
982,1.0,0,0,0.0,0,1,0,0,1.0,1.0,0,0,0,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0
